X;Y;Z;FileName
1801;457;7;reg048
373;588;7;reg049
396;300;8;reg049
394;455;7;reg049
450;449;8;reg049
548;562;8;reg049
570;706;7;reg049
646;174;7;reg049
681;66;8;reg049
722;619;8;reg049
727;683;9;reg049
738;824;9;reg049
749;767;9;reg049
800;175;6;reg049
793;666;8;reg049
908;399;7;reg049
921;747;6;reg049
946;289;8;reg049
953;627;7;reg049
954;535;7;reg049
976;1154;7;reg049
1026;504;8;reg049
1022;486;9;reg049
1066;1082;6;reg049
1088;1124;8;reg049
1136;866;7;reg049
1171;825;6;reg049
1199;765;9;reg049
1244;467;9;reg049
1233;1269;8;reg049
1255;938;9;reg049
1270;781;8;reg049
1271;1181;8;reg049
1285;1254;8;reg049
1329;1064;7;reg049
1365;668;9;reg049
1372;874;7;reg049
1396;670;9;reg049
1401;732;6;reg049
1414;958;8;reg049
1426;1074;7;reg049
1489;946;9;reg049
1501;838;9;reg049
1549;801;8;reg049
1549;829;7;reg049
1560;735;7;reg049
1560;982;7;reg049
1572;1309;7;reg049
1626;841;6;reg049
1614;1290;8;reg049
1697;1139;8;reg049
1742;1065;8;reg049
1756;489;8;reg049
1736;1109;9;reg049
1782;1128;8;reg049
128;370;8;reg050
159;161;8;reg050
236;405;9;reg050
246;488;8;reg050
245;715;9;reg050
332;343;9;reg050
345;451;9;reg050
412;21;9;reg050
402;664;8;reg050
444;434;7;reg050
497;274;7;reg050
513;60;9;reg050
660;1006;8;reg050
716;1095;8;reg050
759;897;8;reg050
774;1435;9;reg050
781;921;9;reg050
801;846;9;reg050
805;881;9;reg050
807;1071;8;reg050
812;1098;7;reg050
836;969;8;reg050
851;1083;8;reg050
868;830;7;reg050
860;976;9;reg050
874;1155;9;reg050
919;1143;9;reg050
935;1224;7;reg050
941;1267;7;reg050
1002;1186;8;reg050
1309;89;9;reg050
1328;1012;8;reg050
1451;864;8;reg050
0;1119;8;reg059
2;1042;7;reg059
23;1038;8;reg059
40;1184;9;reg059
36;966;7;reg059
56;1255;6;reg059
74;1094;7;reg059
77;1062;7;reg059
106;948;7;reg059
108;912;7;reg059
124;530;7;reg059
117;863;7;reg059
141;978;6;reg059
141;1137;7;reg059
136;1178;7;reg059
150;818;6;reg059
170;799;8;reg059
196;768;6;reg059
196;822;6;reg059
190;890;7;reg059
212;900;6;reg059
201;801;8;reg059
199;1130;7;reg059
221;1164;6;reg059
225;856;7;reg059
220;778;6;reg059
224;943;8;reg059
231;1217;6;reg059
247;321;7;reg059
227;987;8;reg059
232;1128;8;reg059
219;1101;7;reg059
237;1189;8;reg059
250;992;8;reg059
247;1166;7;reg059
255;1222;7;reg059
264;1253;8;reg059
259;1273;8;reg059
275;978;8;reg059
274;748;6;reg059
268;1282;8;reg059
266;1017;7;reg059
292;819;6;reg059
292;881;6;reg059
293;1152;7;reg059
274;1093;6;reg059
296;917;7;reg059
280;1276;6;reg059
287;1394;8;reg059
314;205;7;reg059
313;887;8;reg059
313;1288;8;reg059
329;778;6;reg059
326;844;7;reg059
326;888;8;reg059
326;1129;9;reg059
336;978;7;reg059
341;950;6;reg059
359;425;7;reg059
355;810;8;reg059
347;1265;6;reg059
351;1203;6;reg059
373;953;8;reg059
377;1144;7;reg059
379;826;6;reg059
382;1069;7;reg059
380;887;8;reg059
384;1162;7;reg059
385;1032;6;reg059
399;1065;7;reg059
387;1334;8;reg059
407;1084;7;reg059
409;651;8;reg059
402;1273;8;reg059
412;1369;8;reg059
452;972;7;reg059
449;1400;6;reg059
476;1033;7;reg059
516;826;6;reg059
517;1414;8;reg059
541;1405;6;reg059
595;316;7;reg059
601;396;6;reg059
651;936;6;reg059
648;1411;7;reg059
694;448;7;reg059
683;681;6;reg059
705;259;7;reg059
709;357;6;reg059
698;555;7;reg059
725;139;7;reg059
709;1274;7;reg059
717;638;7;reg059
746;463;7;reg059
745;714;6;reg059
766;108;7;reg059
752;969;6;reg059
761;332;8;reg059
784;78;8;reg059
781;409;8;reg059
768;906;8;reg059
790;52;7;reg059
798;84;7;reg059
795;840;6;reg059
805;384;7;reg059
822;207;7;reg059
817;586;7;reg059
822;523;7;reg059
820;658;7;reg059
829;311;6;reg059
825;1206;8;reg059
822;694;7;reg059
822;882;6;reg059
843;545;7;reg059
845;249;7;reg059
850;627;6;reg059
845;950;6;reg059
856;930;6;reg059
867;210;7;reg059
881;232;7;reg059
887;68;7;reg059
869;778;6;reg059
905;91;7;reg059
908;9;7;reg059
916;550;6;reg059
922;206;7;reg059
906;716;7;reg059
917;903;6;reg059
942;39;7;reg059
938;623;6;reg059
937;558;6;reg059
937;605;7;reg059
958;53;7;reg059
941;756;7;reg059
959;561;6;reg059
948;884;8;reg059
1002;211;7;reg059
985;692;8;reg059
994;655;7;reg059
1002;790;7;reg059
1001;455;6;reg059
1013;174;7;reg059
1007;470;7;reg059
1009;548;6;reg059
1009;558;8;reg059
1021;472;8;reg059
1012;586;7;reg059
1029;0;9;reg059
1016;740;9;reg059
1023;789;7;reg059
1027;565;7;reg059
1049;0;7;reg059
1050;169;7;reg059
1041;484;8;reg059
1064;41;7;reg059
1052;1122;8;reg059
1082;16;7;reg059
1085;63;7;reg059
1068;791;8;reg059
1074;257;7;reg059
1077;455;6;reg059
1094;25;7;reg059
1102;118;7;reg059
1078;738;8;reg059
1094;578;8;reg059
1114;404;6;reg059
1119;170;6;reg059
1121;152;6;reg059
1107;770;7;reg059
1133;16;6;reg059
1139;46;6;reg059
1142;64;6;reg059
1140;275;7;reg059
1134;399;7;reg059
1133;376;7;reg059
1153;131;7;reg059
1156;26;6;reg059
1157;39;7;reg059
1162;157;7;reg059
1147;770;6;reg059
1175;232;7;reg059
1179;341;7;reg059
1191;223;7;reg059
1192;659;7;reg059
1211;19;6;reg059
1212;92;8;reg059
1216;282;7;reg059
1232;7;8;reg059
1229;75;7;reg059
1338;237;7;reg059
1357;202;7;reg059
1377;363;7;reg059
1375;354;6;reg059
1405;199;7;reg059
1425;32;7;reg059
1443;1166;8;reg059
1473;1178;7;reg059
1465;1194;7;reg059
1502;1268;7;reg059
1491;1262;8;reg059
1514;1247;7;reg059
1521;926;7;reg059
1541;1126;6;reg059
1546;1009;8;reg059
1546;1017;7;reg059
1568;200;6;reg059
1560;634;6;reg059
1558;968;6;reg059
1564;1040;7;reg059
1568;815;6;reg059
1584;327;6;reg059
1592;73;7;reg059
1575;900;9;reg059
1599;200;7;reg059
1586;900;7;reg059
1606;581;6;reg059
1600;598;6;reg059
1596;1044;8;reg059
1606;981;7;reg059
1628;68;8;reg059
1635;1033;8;reg059
1667;674;7;reg059
1646;1233;7;reg059
1659;1060;7;reg059
1673;977;7;reg059
1681;1241;7;reg059
1683;982;8;reg059
1699;971;7;reg059
1709;1136;7;reg059
1724;756;7;reg059
1719;1399;6;reg059
1711;1158;8;reg059
1749;383;7;reg059
1708;1241;7;reg059
1744;678;7;reg059
1760;304;6;reg059
1748;1368;7;reg059
1770;864;6;reg059
1768;1409;8;reg059
1762;1292;7;reg059
1789;516;8;reg059
1791;759;8;reg059
1791;1174;6;reg059
1796;700;6;reg059
1798;683;7;reg059
1789;1413;8;reg059
1819;912;7;reg059
1836;311;8;reg059
1819;1108;7;reg059
1819;1270;7;reg059
1839;461;7;reg059
1827;804;7;reg059
1838;1342;7;reg059
1823;1234;7;reg059
1840;1222;8;reg059
1842;1363;8;reg059
293;199;6;reg060
361;165;8;reg060
364;130;7;reg060
357;286;6;reg060
380;123;6;reg060
381;312;8;reg060
395;416;7;reg060
412;309;7;reg060
418;388;9;reg060
414;546;8;reg060
439;116;6;reg060
424;462;7;reg060
441;96;6;reg060
446;480;8;reg060
460;97;8;reg060
468;155;9;reg060
513;55;7;reg060
535;478;7;reg060
554;29;6;reg060
564;38;9;reg060
565;421;6;reg060
575;65;8;reg060
568;509;8;reg060
584;50;7;reg060
579;326;7;reg060
578;483;7;reg060
596;453;7;reg060
604;125;6;reg060
595;327;7;reg060
615;181;8;reg060
612;419;7;reg060
602;613;7;reg060
622;163;6;reg060
626;95;8;reg060
616;647;7;reg060
634;127;7;reg060
634;531;8;reg060
645;315;8;reg060
641;709;9;reg060
661;382;8;reg060
662;467;7;reg060
655;623;7;reg060
676;39;8;reg060
681;556;8;reg060
688;456;7;reg060
687;860;8;reg060
689;522;6;reg060
692;559;7;reg060
699;653;8;reg060
700;665;8;reg060
706;447;7;reg060
692;828;7;reg060
707;330;7;reg060
710;561;7;reg060
708;681;7;reg060
710;813;9;reg060
729;449;7;reg060
730;333;8;reg060
724;787;7;reg060
720;832;8;reg060
730;676;8;reg060
742;320;7;reg060
737;624;7;reg060
733;646;9;reg060
746;747;8;reg060
743;849;8;reg060
744;827;7;reg060
765;370;8;reg060
773;309;7;reg060
783;439;6;reg060
788;646;8;reg060
804;396;7;reg060
802;657;8;reg060
813;548;7;reg060
818;603;8;reg060
824;815;8;reg060
833;496;9;reg060
846;141;6;reg060
846;400;7;reg060
842;829;8;reg060
852;799;8;reg060
863;877;7;reg060
864;644;8;reg060
870;814;7;reg060
876;745;7;reg060
878;697;7;reg060
893;686;6;reg060
890;781;8;reg060
886;560;7;reg060
877;1037;8;reg060
906;954;8;reg060
903;838;7;reg060
910;876;9;reg060
904;920;7;reg060
913;934;7;reg060
920;1094;7;reg060
924;887;6;reg060
935;919;8;reg060
958;795;7;reg060
948;784;7;reg060
961;861;8;reg060
950;822;7;reg060
950;852;8;reg060
953;882;8;reg060
950;933;8;reg060
972;494;9;reg060
966;925;8;reg060
981;561;8;reg060
996;750;6;reg060
987;720;6;reg060
986;1057;7;reg060
982;1173;6;reg060
999;676;8;reg060
1000;834;7;reg060
1008;931;7;reg060
990;1013;9;reg060
1010;780;9;reg060
1018;941;7;reg060
1031;684;8;reg060
1034;781;8;reg060
1036;725;8;reg060
1047;702;8;reg060
1044;1206;7;reg060
1047;938;8;reg060
1048;917;8;reg060
1050;832;8;reg060
1058;894;6;reg060
1058;980;6;reg060
1074;909;6;reg060
1065;1220;8;reg060
1089;925;8;reg060
1077;1198;8;reg060
1078;1154;7;reg060
1103;938;7;reg060
1120;1177;8;reg060
1121;1217;8;reg060
1122;1262;9;reg060
1139;1157;8;reg060
1225;1428;9;reg060
1269;32;8;reg060
1258;1129;8;reg060
1287;1194;6;reg060
1351;12;6;reg060
1446;319;8;reg060
1523;91;8;reg060
1534;154;7;reg060
1549;0;8;reg060
1603;25;7;reg060
1604;211;8;reg060
1608;184;9;reg060
1605;166;8;reg060
1614;311;8;reg060
1645;182;8;reg060
1648;211;7;reg060
1664;299;8;reg060
1692;668;9;reg060
1755;59;7;reg060
1752;160;8;reg060
1745;627;9;reg060
1747;774;8;reg060
1751;811;8;reg060
1768;152;7;reg060
1758;482;8;reg060
1773;133;8;reg060
1792;556;8;reg060
1792;592;7;reg060
1817;172;7;reg060
1826;590;8;reg060
1841;596;7;reg060
1840;568;6;reg060
349;913;8;reg061
420;814;9;reg061
554;1104;9;reg061
559;1134;8;reg061
646;1011;8;reg061
709;1060;9;reg061
741;242;8;reg061
794;18;7;reg061
894;874;9;reg061
901;886;9;reg061
961;236;8;reg061
996;1000;9;reg061
1079;992;8;reg061
1120;671;7;reg061
1194;349;8;reg061
1246;960;9;reg061
1299;412;7;reg061
1307;514;7;reg061
1492;389;6;reg061
1496;479;8;reg061
1537;1157;8;reg061
1556;1188;9;reg061
1568;1143;8;reg061
1559;1411;6;reg061
1749;899;7;reg061
307;1196;8;reg062
406;1357;9;reg062
405;1332;9;reg062
499;7;8;reg062
529;1020;7;reg062
555;1031;9;reg062
554;826;8;reg062
586;1009;8;reg062
650;813;9;reg062
734;26;8;reg062
797;212;7;reg062
812;162;8;reg062
819;73;8;reg062
825;103;9;reg062
834;90;7;reg062
858;149;8;reg062
860;54;7;reg062
864;137;8;reg062
847;1341;7;reg062
847;1353;9;reg062
861;104;8;reg062
868;167;9;reg062
885;53;8;reg062
883;154;9;reg062
883;211;9;reg062
894;32;8;reg062
893;99;7;reg062
873;1328;9;reg062
925;37;8;reg062
924;203;7;reg062
926;149;6;reg062
896;1407;8;reg062
930;90;8;reg062
938;60;9;reg062
928;383;8;reg062
914;1339;8;reg062
954;30;8;reg062
953;125;9;reg062
927;1338;9;reg062
964;59;9;reg062
929;1402;8;reg062
969;269;8;reg062
1008;229;8;reg062
1002;212;7;reg062
996;800;9;reg062
999;810;6;reg062
994;1432;8;reg062
1020;206;8;reg062
1040;23;9;reg062
1042;406;8;reg062
1055;33;8;reg062
1049;128;7;reg062
1059;176;8;reg062
1043;1020;9;reg062
1075;71;9;reg062
1078;20;8;reg062
1082;387;8;reg062
1099;326;7;reg062
1093;1291;9;reg062
1123;1430;8;reg062
1183;69;8;reg062
1148;1429;9;reg062
1167;1093;9;reg062
1192;90;9;reg062
1245;107;8;reg062
1269;108;8;reg062
1271;183;7;reg062
1258;1275;8;reg062
1290;105;7;reg062
1301;103;7;reg062
1315;95;8;reg062
1273;1420;9;reg062
1323;117;9;reg062
1346;109;8;reg062
1349;221;8;reg062
1420;26;8;reg062
1418;146;8;reg062
1431;42;8;reg062
1437;127;9;reg062
1439;314;8;reg062
1463;48;8;reg062
1463;96;8;reg062
1463;257;9;reg062
1482;122;7;reg062
1476;1263;9;reg062
1492;214;8;reg062
1496;360;7;reg062
1524;168;8;reg062
1550;171;7;reg062
1551;215;8;reg062
1563;216;6;reg062
1592;164;7;reg062
1554;1372;8;reg062
1576;1185;8;reg062
1592;1209;8;reg062
1621;1041;8;reg062
1650;346;8;reg062
1654;1352;8;reg062
1719;1330;8;reg062
1752;1428;8;reg062
1843;761;8;reg062
540;258;10;reg063
631;825;9;reg063
667;338;7;reg063
655;729;7;reg063
734;167;7;reg063
805;672;8;reg063
1095;1337;9;reg063
1123;1258;9;reg063
1149;922;9;reg063
1176;1340;9;reg063
1216;1385;8;reg063
1319;898;8;reg063
1357;1288;9;reg063
1387;911;6;reg063
1439;1197;9;reg063
1528;701;9;reg063
1511;1071;8;reg063
1533;997;8;reg063
1530;1132;9;reg063
1793;1137;9;reg063
0;509;8;reg064
14;559;6;reg064
21;542;7;reg064
21;871;8;reg064
32;805;8;reg064
41;871;8;reg064
63;1199;8;reg064
68;744;8;reg064
83;675;8;reg064
90;391;8;reg064
89;753;8;reg064
87;1161;9;reg064
98;559;7;reg064
105;619;9;reg064
97;812;8;reg064
106;758;9;reg064
111;560;7;reg064
117;667;7;reg064
121;753;8;reg064
132;626;6;reg064
131;529;8;reg064
154;320;9;reg064
146;903;8;reg064
148;665;8;reg064
159;1090;7;reg064
171;944;8;reg064
154;1362;8;reg064
174;1008;8;reg064
179;897;8;reg064
197;282;8;reg064
198;395;6;reg064
218;656;8;reg064
208;703;7;reg064
225;290;8;reg064
225;704;8;reg064
236;412;8;reg064
221;1145;8;reg064
244;379;6;reg064
247;656;7;reg064
267;328;8;reg064
265;383;8;reg064
250;1088;9;reg064
257;949;8;reg064
241;1054;8;reg064
278;261;7;reg064
278;323;7;reg064
271;1406;8;reg064
279;694;7;reg064
312;287;8;reg064
323;76;8;reg064
314;473;7;reg064
341;82;8;reg064
332;617;6;reg064
352;28;8;reg064
346;241;8;reg064
339;996;8;reg064
364;510;7;reg064
371;272;8;reg064
360;1025;7;reg064
386;684;7;reg064
382;427;8;reg064
393;463;8;reg064
398;603;8;reg064
403;855;6;reg064
434;182;8;reg064
438;566;8;reg064
439;360;7;reg064
452;31;6;reg064
440;637;8;reg064
462;60;7;reg064
455;572;9;reg064
491;35;7;reg064
488;584;8;reg064
488;879;8;reg064
502;243;6;reg064
527;421;8;reg064
529;637;8;reg064
531;86;8;reg064
546;28;7;reg064
531;749;6;reg064
556;1141;6;reg064
562;533;8;reg064
551;767;8;reg064
542;1076;9;reg064
560;1376;8;reg064
566;1009;8;reg064
598;271;7;reg064
574;1210;7;reg064
602;1003;9;reg064
585;964;8;reg064
599;1076;8;reg064
604;1107;7;reg064
627;35;6;reg064
632;350;8;reg064
630;973;8;reg064
645;9;7;reg064
677;596;7;reg064
678;1049;8;reg064
684;898;8;reg064
757;19;7;reg064
746;1119;9;reg064
801;11;7;reg064
806;32;8;reg064
796;708;7;reg064
782;1346;9;reg064
803;577;7;reg064
803;724;7;reg064
815;833;9;reg064
834;580;9;reg064
842;1179;9;reg064
843;1338;9;reg064
877;153;7;reg064
877;570;8;reg064
872;1379;9;reg064
905;235;8;reg064
901;344;8;reg064
900;629;8;reg064
904;612;9;reg064
934;67;8;reg064
931;901;9;reg064
1003;187;8;reg064
1005;498;9;reg064
1006;1285;8;reg064
1029;526;9;reg064
1020;656;8;reg064
1034;262;9;reg064
1024;615;9;reg064
1046;14;8;reg064
1043;646;8;reg064
1027;1175;8;reg064
1052;623;7;reg064
1080;47;8;reg064
1090;25;8;reg064
1092;48;8;reg064
1095;215;8;reg064
1101;42;8;reg064
1118;84;8;reg064
1121;15;8;reg064
1111;1388;8;reg064
1119;680;9;reg064
1122;568;7;reg064
1137;91;8;reg064
1149;30;8;reg064
1150;125;8;reg064
1209;516;9;reg064
1208;1245;8;reg064
1238;161;8;reg064
1244;129;9;reg064
1247;240;8;reg064
1247;678;8;reg064
1259;213;9;reg064
1275;88;8;reg064
1250;1409;8;reg064
1287;236;8;reg064
1291;160;8;reg064
1291;176;7;reg064
1306;21;8;reg064
1298;640;8;reg064
1312;270;8;reg064
1281;1439;8;reg064
1325;133;8;reg064
1328;406;9;reg064
1339;202;8;reg064
1342;0;8;reg064
1325;1346;9;reg064
1356;94;8;reg064
1344;442;9;reg064
1359;424;8;reg064
1369;106;8;reg064
1376;18;8;reg064
1358;1340;8;reg064
1384;472;9;reg064
1419;299;8;reg064
1448;109;8;reg064
1497;78;8;reg064
1513;30;8;reg064
1487;1339;8;reg064
1536;222;8;reg064
1540;16;8;reg064
1543;116;9;reg064
1555;122;8;reg064
1559;375;8;reg064
1570;106;8;reg064
1585;198;8;reg064
1581;290;8;reg064
1592;50;7;reg064
1577;349;9;reg064
1595;74;8;reg064
1601;117;8;reg064
1615;75;8;reg064
1611;100;8;reg064
1624;15;8;reg064
1620;241;8;reg064
1598;1253;9;reg064
1619;408;8;reg064
1639;148;8;reg064
1624;1328;8;reg064
1650;133;8;reg064
1654;146;8;reg064
1648;443;8;reg064
1665;77;8;reg064
1666;203;8;reg064
1679;224;8;reg064
1690;163;7;reg064
1707;211;8;reg064
1681;1231;7;reg064
1693;1406;8;reg064
1717;161;8;reg064
1720;131;8;reg064
1727;157;8;reg064
1724;194;8;reg064
1729;416;8;reg064
1737;105;8;reg064
1744;127;7;reg064
1750;327;8;reg064
1747;150;8;reg064
1743;1206;7;reg064
1763;195;7;reg064
1722;1416;8;reg064
1774;124;8;reg064
1772;525;8;reg064
1771;265;8;reg064
1763;1410;8;reg064
1816;650;8;reg064
1794;1239;8;reg064
1818;501;8;reg064
852;408;9;reg065
1738;662;9;reg066
560;697;7;reg001
928;1100;6;reg001
638;1416;8;reg001
995;1409;8;reg001
398;1394;7;reg001
1541;1050;9;reg001
502;941;8;reg001
212;1119;9;reg001
868;1428;8;reg001
149;897;7;reg001
723;1389;9;reg001
296;583;8;reg001
339;685;8;reg001
564;422;7;reg002
1380;356;8;reg002
235;626;7;reg002
1295;734;7;reg002
1519;985;6;reg002
1548;393;6;reg002
1336;552;6;reg002
1592;517;7;reg002
249;1134;7;reg002
801;445;7;reg002
1213;590;7;reg002
1164;322;7;reg002
1619;793;7;reg002
1385;675;7;reg002
1385;634;7;reg002
565;245;8;reg002
1590;924;5;reg002
366;476;7;reg002
964;646;5;reg002
1586;1088;7;reg002
1435;870;8;reg002
1801;581;7;reg002
840;711;7;reg002
597;274;8;reg002
1295;1084;7;reg002
921;606;8;reg002
296;424;8;reg002
1363;1067;8;reg002
636;13;8;reg002
1575;1088;7;reg002
1097;602;6;reg006
1310;214;6;reg006
475;336;5;reg006
635;1215;8;reg035
978;1429;9;reg035
1175;1131;9;reg035
1143;780;9;reg035
662;1071;8;reg035
166;484;8;reg036
1718;548;7;reg036
526;1207;8;reg039
579;718;7;reg039
1211;726;10;reg039
1531;1087;8;reg039
836;1075;8;reg039
1530;1056;7;reg039
820;1234;8;reg039
1065;1047;9;reg039
476;157;7;reg040
976;1439;8;reg040
435;221;6;reg040
1072;1427;8;reg040
935;1256;7;reg040
718;339;6;reg040
109;561;7;reg041
659;788;8;reg041
906;1359;8;reg041
1565;955;8;reg041
1753;1010;8;reg041
1149;714;7;reg041
609;828;8;reg041
207;274;7;reg041
1816;745;9;reg051
688;886;7;reg051
662;886;9;reg051
1720;464;8;reg051
600;780;9;reg051
948;942;10;reg051
902;621;9;reg051
1310;909;10;reg051
1808;874;7;reg051
958;1064;7;reg051
996;7;9;reg051
538;378;9;reg051
1501;234;7;reg052
1366;134;8;reg052
516;1172;7;reg052
250;327;7;reg052
1501;291;6;reg052
808;351;7;reg052
761;481;8;reg052
1308;361;7;reg052
707;198;6;reg009
320;245;7;reg009
684;625;8;reg009
691;508;7;reg009
1046;699;7;reg009
693;901;9;reg009
834;1210;6;reg009
1001;720;7;reg009
794;954;6;reg009
699;134;6;reg009
999;668;6;reg009
840;1292;7;reg009
243;244;6;reg009
823;977;7;reg009
628;724;7;reg009
803;1063;8;reg009
426;513;8;reg009
416;817;8;reg009
841;872;8;reg009
846;588;8;reg009
828;958;8;reg009
808;646;8;reg009
1753;892;6;reg009
753;762;7;reg009
703;1000;7;reg009
746;827;8;reg009
427;1017;7;reg009
1089;1193;8;reg009
1691;844;9;reg009
1638;859;7;reg009
337;790;7;reg009
293;722;8;reg009
433;1052;7;reg009
386;358;9;reg009
1611;1013;9;reg009
1243;495;9;reg009
800;1033;8;reg009
745;861;8;reg009
832;939;8;reg009
969;668;7;reg009
1680;873;9;reg009
839;1090;7;reg009
632;812;6;reg009
717;974;7;reg009
1601;1011;7;reg009
839;1107;7;reg009
875;926;8;reg009
1663;1113;8;reg009
678;976;8;reg009
868;776;6;reg009
1554;288;6;reg009
104;375;7;reg009
762;719;7;reg009
398;531;7;reg009
1708;783;8;reg009
833;1001;7;reg009
801;1234;6;reg009
1531;293;7;reg009
970;730;6;reg009
861;1284;8;reg009
679;1067;7;reg009
1100;627;7;reg009
798;937;8;reg009
630;1175;7;reg009
887;859;7;reg009
1061;9;6;reg009
139;895;7;reg010
163;800;7;reg010
31;924;8;reg010
177;669;9;reg010
133;965;8;reg010
1823;937;7;reg010
420;953;8;reg010
1692;541;7;reg010
20;971;7;reg010
108;826;7;reg010
317;918;8;reg010
52;941;9;reg010
230;1031;6;reg010
48;844;8;reg010
1597;1431;7;reg010
231;740;8;reg010
51;876;8;reg010
222;700;8;reg010
1672;425;9;reg010
128;940;9;reg010
101;796;7;reg010
951;733;7;reg010
120;591;7;reg010
178;821;8;reg010
1123;636;8;reg010
127;625;8;reg010
287;882;8;reg010
1155;590;8;reg010
800;647;8;reg010
1051;539;7;reg010
1246;254;8;reg010
211;778;6;reg010
1131;476;8;reg010
1401;858;6;reg010
16;864;7;reg010
1271;510;8;reg010
103;619;7;reg010
536;899;8;reg010
691;441;7;reg010
663;661;8;reg010
261;858;7;reg010
1188;521;8;reg010
190;983;7;reg010
24;852;7;reg010
1386;1366;9;reg010
604;420;7;reg010
178;853;6;reg010
696;646;8;reg010
1495;357;8;reg010
601;362;7;reg010
158;760;6;reg010
821;739;8;reg010
1012;854;8;reg010
1701;760;7;reg010
1386;483;8;reg010
1230;677;7;reg010
261;822;8;reg010
829;806;8;reg010
